"1008658195626291200","Mon Jun 18 10:30:28 +0000 2018","The 100th Birthday of @Rothamsted in July 1943 https://t.co/RtF65FdGJq @Rothamsted_docs saw 300 guests enjoying a s… https://t.co/auysruTPgK","888499448","","","","False","0","1","7","10"
"287123058316161024","Fri Jan 04 09:07:26 +0000 2013","Maloney #ofc13 169 year Broadbalk experiment emphasises importance of Ag chem in increasing yields","297695587","","","","False","0","0","0","0"
"862617832886022144","Thu May 11 10:38:12 +0000 2017","@RichardJOstler making connections between #broadbalk @Rothamsted
and the wider world with #OpenData from e-RA… https://t.co/wUFz4d54r0","888499448","","","","False","0","0","2","1"
"438648733484724224","Wed Feb 26 12:16:22 +0000 2014","Anyone who doubts the importance of science in agriculture needs to see @Rothamsted Broadbalk wheat experiment @uksciencechief tells #NFU14","462982499","","","","False","0","0","4","0"
"1054319543005396995","Mon Oct 22 10:32:22 +0000 2018","Heard of the Broadbalk Experiment? It’s the world’s longest experiment and lasted for 173 years!… https://t.co/YHkEf2YcKK","832619492","","","","False","0","0","0","2"
"1137785700634583040","Sun Jun 09 18:17:04 +0000 2019","@jon_agar @BSBIbotany Broadbalk is now acknowledged as the longest running SCIENTIFIC experiment in the world, not… https://t.co/STmgZfP54l","387257244","","","","False","0","0","0","1"
"1147091565116104704","Fri Jul 05 10:35:15 +0000 2019","@Sir_Creaky #broadbalk wilderness area - small but perfectly tangled - plus a bonus shot of the field experiment. https://t.co/nnNfMOH6FT","799206372701306880","","","{'id': '4a487d4c97c15987', 'url': 'https://api.twitter.com/1.1/geo/id/4a487d4c97c15987.json', 'place_type': 'city', 'name': 'Harpenden', 'full_name': 'Harpenden, East', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.408945, 51.79144], [-0.408945, 51.833672], [-0.319851, 51.833672], [-0.319851, 51.79144]]]}, 'attributes': {}}","False","0","1","1","8"
"870228847047958528","Thu Jun 01 10:41:39 +0000 2017","FYM increases #earthworms biomass in #Broadbalk plots incorporating milled straw may increase them more https://t.co/kQnDJpkxBs @tomsizmur","888499448","","","","False","0","0","2","1"
"1006820290112958464","Wed Jun 13 08:47:17 +0000 2018","The no herbicide aspect of Broadbalk. Come and talk all things #blackgrass with us today @CerealsEvent… https://t.co/KZx2Jpcp7g","1470511405","","","","False","1","0","7","15"
"1010605610675695616","Sat Jun 23 19:28:48 +0000 2018","@pgroresearch @Rothamsted If you get a chance on Sunday, visit yield challenge game in the #soilzone and see the di… https://t.co/giBW3pAcf5","799206372701306880","","","","False","0","0","1","0"
"565318019086557184","Wed Feb 11 01:14:53 +0000 2015","broadbalk.wheat http://t.co/BdxEIfsByw","742356589","","","","False","0","0","0","0"
"1110161225382547457","Mon Mar 25 12:47:16 +0000 2019","Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the… https://t.co/YEPLDjbt54","888499448","","","","False","2","0","8","19"
"905081561074237441","Tue Sep 05 14:53:54 +0000 2017","Broadbalk Expt @Rothamsted.  Oldest in the world, 174 yrs fert vs manure, continuous wheat vs rotation. Data here:… https://t.co/Ofjs9XzeNB","243423583","","","","False","0","0","9","11"
"844886375543590920","Thu Mar 23 12:19:43 +0000 2017","Going from labs to fields @Rothamsted to see the famous Broadbalk experiment https://t.co/Fm9ZjS395j","3341301681","","","","False","0","0","0","1"
"807009380562386944","Thu Dec 08 23:50:04 +0000 2016","We're in the Guinness Book now! Broadbalk wheat is the world's longest running scientific experiment https://t.co/8aYAjvVybX via @GWR","1043602884","","","","False","1","1","37","27"
